id,key,db_path,db_name,label_zh,group,mode,source_category,status,note
item_1803610558,1803610558,Items.1803610558,Items.1803610558,WeaponCrates07,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3331113050,3331113050,Items.3331113050,Items.3331113050,WeaponCratesToken,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_474452665,474452665,Items.474452665,Items.474452665,audio,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2688024159,2688024159,Items.2688024159,Items.2688024159,audio.Charlotte1_CUT,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_960409573,960409573,Items.960409573,Items.960409573,audio.Charlotte2,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1312399219,1312399219,Items.1312399219,Items.1312399219,audio.Charlotte3,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3495758544,3495758544,Items.3495758544,Items.3495758544,audio.Charlotte4_CUT,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2807708230,2807708230,Items.2807708230,Items.2807708230,audio.Charlotte5,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_996727024,996727024,Items.996727024,Items.996727024,audio.Clara1_OLDREPLACE,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1067551995,1067551995,Items.1067551995,Items.1067551995,audio.Damien1_OLDREPLACE,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2796084545,2796084545,Items.2796084545,Items.2796084545,audio.Damien2_OLDREPLACE,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3517967831,3517967831,Items.3517967831,Items.3517967831,audio.Damien3_OLDREPLACE,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1338734708,1338734708,Items.1338734708,Items.1338734708,audio.Damien4_OLDREPLACE,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_952912098,952912098,Items.952912098,Items.952912098,audio.Damien5_OLDREPLACE,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_4249797651,4249797651,Items.4249797651,Items.4249797651,audio.Damien6_OLDREPLACE,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2320102533,2320102533,Items.2320102533,Items.2320102533,audio.Damien7_OLDREPLACE,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_872284063,872284063,Items.872284063,Items.872284063,audio.Maurice1_OLDREPLACE,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_938343319,938343319,Items.938343319,Items.938343319,audio.Rose1,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3244938639,3244938639,Items.3244938639,Items.3244938639,audio.Rose2_CUT,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3060720921,3060720921,Items.3060720921,Items.3060720921,audio.Rose3_CUT,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_671772858,671772858,Items.671772858,Items.671772858,audio.Rose4,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1594703916,1594703916,Items.1594703916,Items.1594703916,audio.Rose5,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_4010828639,4010828639,Items.4010828639,Items.4010828639,ctOSBreach001Token,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1770263025,1770263025,Items.1770263025,Items.1770263025,ctOSBreach002Token,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2732114516,2732114516,Items.2732114516,Items.2732114516,ctOSBreach003Token,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3218993900,3218993900,Items.3218993900,Items.3218993900,ctOSBreach004Token,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1954619721,1954619721,Items.1954619721,Items.1954619721,ctOSBreach005Token,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_4061484007,4061484007,Items.4061484007,Items.4061484007,ctOSBreach006Token,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_961118274,961118274,Items.961118274,Items.961118274,ctOSBreach007Token,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3357487767,3357487767,Items.3357487767,Items.3357487767,ctOSBreach008Token,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_54780210,54780210,Items.54780210,Items.54780210,ctOSBreach009Token,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2184952654,2184952654,Items.2184952654,Items.2184952654,ctOSBreach010Token,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1231513835,1231513835,Items.1231513835,Items.1231513835,ctOSBreach011Token,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3488815685,3488815685,Items.3488815685,Items.3488815685,ctOSBreach012Token,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_78629344,78629344,Items.78629344,Items.78629344,ctOSBreach013Token,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_430635352,430635352,Items.430635352,Items.430635352,ctOSBreach014Token,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3539348221,3539348221,Items.3539348221,Items.3539348221,ctOSBreach015Token,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2671676406,2671676406,Items.2671676406,Items.2671676406,ctOSBreach017Token,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3356053277,3356053277,Items.3356053277,Items.3356053277,dlc01_M03_Tobias_Paranoia_01,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1358962343,1358962343,Items.1358962343,Items.1358962343,dlc01_M03_Tobias_Paranoia_02,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_304057887,304057887,Items.304057887,Items.304057887,dlc01_M03_Tobias_Paranoia_03,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2699260340,2699260340,Items.2699260340,Items.2699260340,dlc01_M05_AlexJavorskiTorture,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3819933037,3819933037,Items.3819933037,Items.3819933037,dlc01_Pearce_Aftermath_01,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2057755863,2057755863,Items.2057755863,Items.2057755863,dlc01_Pearce_Aftermath_02,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_145088682,145088682,Items.145088682,Items.145088682,dlc01_Pearce_Baking_Recipe,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2925255011,2925255011,Items.2925255011,Items.2925255011,dlc01_SI01_BodyHack,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2268605582,2268605582,Items.2268605582,Items.2268605582,dlc01_SI01_Crate_AudioDrop01,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1153822981,1153822981,Items.1153822981,Items.1153822981,dlc01_SI01_Hacker_AudioDrop01,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3319505670,3319505670,Items.3319505670,Items.3319505670,dlc01_SI01_QR_AudioDrop01,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_611232295,611232295,Items.611232295,Items.611232295,dlc01_SI02_Crate_AudioDrop01,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1191107624,1191107624,Items.1191107624,Items.1191107624,dlc01_SI02_Dave_AudioDrop01,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1997673896,1997673896,Items.1997673896,Items.1997673896,dlc01_SI02_QR01_AudioDrop01,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_650871334,650871334,Items.650871334,Items.650871334,dlc01_TBone_Moose_Musings,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2296483312,2296483312,Items.2296483312,Items.2296483312,dlc01_TBone_Musing_01,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_300473418,300473418,Items.300473418,Items.300473418,dlc01_TBone_Musing_02,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1726999772,1726999772,Items.1726999772,Items.1726999772,dlc01_TBone_Musing_03,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_452913708,452913708,Items.452913708,Items.452913708,dlc01_Taylor_Vines_01,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2214050710,2214050710,Items.2214050710,Items.2214050710,dlc01_Taylor_Vines_02,audio_drops,dlc_solo,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1256601028,1256601028,Items.1256601028,Items.1256601028,phone,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1056194332,1056194332,Items.1056194332,Items.1056194332,phone.01,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2302009770,2302009770,Items.2302009770,Items.2302009770,phone.02,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_4264743228,4264743228,Items.4264743228,Items.4264743228,phone.03,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1616266399,1616266399,Items.1616266399,Items.1616266399,phone.04,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_391214089,391214089,Items.391214089,Items.391214089,phone.05,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2388141491,2388141491,Items.2388141491,Items.2388141491,phone.06,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_4183758117,4183758117,Items.4183758117,Items.4183758117,phone.07,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1776289972,1776289972,Items.1776289972,Items.1776289972,phone.08,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_518469666,518469666,Items.518469666,Items.518469666,phone.09,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2116071879,2116071879,Items.2116071879,Items.2116071879,phone.10,audio_drops,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1059343611,1059343611,Items.1059343611,Items.1059343611,Videos,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1740991296,1740991296,Items.1740991296,Items.1740991296,Videos.Assassin_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3976747813,3976747813,Items.3976747813,Items.3976747813,Videos.BaseballFan_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3695518068,3695518068,Items.3695518068,Items.3695518068,Videos.BathroomDiva_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_397385679,397385679,Items.397385679,Items.397385679,Videos.BreakUp_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_4274797306,4274797306,Items.4274797306,Items.4274797306,Videos.Bug_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_891716673,891716673,Items.891716673,Items.891716673,Videos.Cocktail_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2730831614,2730831614,Items.2730831614,Items.2730831614,Videos.ComputerWall_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_714765980,714765980,Items.714765980,Items.714765980,Videos.Computer_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_354433928,354433928,Items.354433928,Items.354433928,Videos.Drone_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3676890477,3676890477,Items.3676890477,Items.3676890477,Videos.Elevator_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1291468005,1291468005,Items.1291468005,Items.1291468005,Videos.Fall_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3036603199,3036603199,Items.3036603199,Items.3036603199,Videos.FamilyDinner_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3069208274,3069208274,Items.3069208274,Items.3069208274,Videos.Graffiti_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1839372346,1839372346,Items.1839372346,Items.1839372346,Videos.GuitarPlayer_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_447064236,447064236,Items.447064236,Items.447064236,Videos.Insomnia_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2311785068,2311785068,Items.2311785068,Items.2311785068,Videos.Intercom_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1017232221,1017232221,Items.1017232221,Items.1017232221,Videos.KissMirror_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2351524402,2351524402,Items.2351524402,Items.2351524402,Videos.MiddleFinger_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1162637518,1162637518,Items.1162637518,Items.1162637518,Videos.Neighbours_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_96267179,96267179,Items.96267179,Items.96267179,Videos.Nursery_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1269205963,1269205963,Items.1269205963,Items.1269205963,Videos.OnTopOfTheWorld_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2629155345,2629155345,Items.2629155345,Items.2629155345,Videos.PelvisMove_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2227256591,2227256591,Items.2227256591,Items.2227256591,Videos.PhoneRings_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_804861800,804861800,Items.804861800,Items.804861800,Videos.Runner_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_4104898944,4104898944,Items.4104898944,Items.4104898944,Videos.SizeDoesMatter_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3298039728,3298039728,Items.3298039728,Items.3298039728,Videos.SmokeBreak_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1621667673,1621667673,Items.1621667673,Items.1621667673,Videos.TheGamer_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2888816123,2888816123,Items.2888816123,Items.2888816123,Videos.TrashCan_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1288392658,1288392658,Items.1288392658,Items.1288392658,Videos.Vacuum_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_843792472,843792472,Items.843792472,Items.843792472,Videos.Voyeur_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1946225311,1946225311,Items.1946225311,Items.1946225311,Videos.WebCam_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1570588170,1570588170,Items.1570588170,Items.1570588170,Videos.WeedCloset_Video,video_logs,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3547232030,3547232030,Items.3547232030,Items.3547232030,MP_LoadingScreen,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1263179844,1263179844,Items.1263179844,Items.1263179844,MP_LoadingScreen.AdverserialMode,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3445685066,3445685066,Items.3445685066,Items.3445685066,MP_LoadingScreen.AdverserialMode.Freeroaming,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3172054179,3172054179,Items.3172054179,Items.3172054179,MP_LoadingScreen.Autotakedown,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2866817010,2866817010,Items.2866817010,Items.2866817010,MP_LoadingScreen.Autotakedown.Decryption,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3656633234,3656633234,Items.3656633234,Items.3656633234,MP_LoadingScreen.Autotakedown.Freeroaming,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2964119881,2964119881,Items.2964119881,Items.2964119881,MP_LoadingScreen.Autotakedown.Hacking,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_181569740,181569740,Items.181569740,Items.181569740,MP_LoadingScreen.Autotakedown.Race,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_134745719,134745719,Items.134745719,Items.134745719,MP_LoadingScreen.Autotakedown.Tailing,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2140789161,2140789161,Items.2140789161,Items.2140789161,MP_LoadingScreen.BestTimes,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2680438855,2680438855,Items.2680438855,Items.2680438855,MP_LoadingScreen.BestTimes.Race,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2979455782,2979455782,Items.2979455782,Items.2979455782,MP_LoadingScreen.Blackout,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_884952744,884952744,Items.884952744,Items.884952744,MP_LoadingScreen.Blackout.Decryption,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2466249385,2466249385,Items.2466249385,Items.2466249385,MP_LoadingScreen.Blackout.Freeroaming,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2336257199,2336257199,Items.2336257199,Items.2336257199,MP_LoadingScreen.Blackout.Hacking,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_4233732621,4233732621,Items.4233732621,Items.4233732621,MP_LoadingScreen.Blackout.Tailing,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3900481485,3900481485,Items.3900481485,Items.3900481485,MP_LoadingScreen.BlendInCrowds,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_4243481241,4243481241,Items.4243481241,Items.4243481241,MP_LoadingScreen.BlendInCrowds.Hacking,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2348266555,2348266555,Items.2348266555,Items.2348266555,MP_LoadingScreen.BlendInCrowds.Tailing,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3939299635,3939299635,Items.3939299635,Items.3939299635,MP_LoadingScreen.BountyDefenders,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2911638348,2911638348,Items.2911638348,Items.2911638348,MP_LoadingScreen.BountyDefenders.Hacking,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_709640136,709640136,Items.709640136,Items.709640136,MP_LoadingScreen.CarOnDemand,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_4145203918,4145203918,Items.4145203918,Items.4145203918,MP_LoadingScreen.CarOnDemand.Decryption,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_921539392,921539392,Items.921539392,Items.921539392,MP_LoadingScreen.CarOnDemand.Freeroaming,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1678377861,1678377861,Items.1678377861,Items.1678377861,MP_LoadingScreen.CarOnDemand.Hacking,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_320066855,320066855,Items.320066855,Items.320066855,MP_LoadingScreen.CarOnDemand.Tailing,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2827788102,2827788102,Items.2827788102,Items.2827788102,MP_LoadingScreen.Companion_BirdDown,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_4208146516,4208146516,Items.4208146516,Items.4208146516,MP_LoadingScreen.Companion_Blackout,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3200616208,3200616208,Items.3200616208,Items.3200616208,MP_LoadingScreen.Companion_BonusCash,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3622370028,3622370028,Items.3622370028,Items.3622370028,MP_LoadingScreen.Companion_BonusTime,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1313789892,1313789892,Items.1313789892,Items.1313789892,MP_LoadingScreen.Companion_EverythingOK,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3850385313,3850385313,Items.3850385313,Items.3850385313,MP_LoadingScreen.Companion_JamComs,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2780391957,2780391957,Items.2780391957,Items.2780391957,MP_LoadingScreen.Companion_KillKill,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2026947742,2026947742,Items.2026947742,Items.2026947742,MP_LoadingScreen.Companion_Shortcuts,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3091307777,3091307777,Items.3091307777,Items.3091307777,MP_LoadingScreen.Companion_ctOSMobile,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3719523816,3719523816,Items.3719523816,Items.3719523816,MP_LoadingScreen.DamagedCars,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3249337646,3249337646,Items.3249337646,Items.3249337646,MP_LoadingScreen.DamagedCars.Race,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3520078595,3520078595,Items.3520078595,Items.3520078595,MP_LoadingScreen.DataTheftBoosting,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3332946346,3332946346,Items.3332946346,Items.3332946346,MP_LoadingScreen.DataTheftBoosting.Decryption,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1546184397,1546184397,Items.1546184397,Items.1546184397,MP_LoadingScreen.DecryptionBoosting,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1324452528,1324452528,Items.1324452528,Items.1324452528,MP_LoadingScreen.DecryptionBoosting.Decryption,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1377364790,1377364790,Items.1377364790,Items.1377364790,MP_LoadingScreen.DecryptionFirewall,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_710292424,710292424,Items.710292424,Items.710292424,MP_LoadingScreen.DecryptionFirewall.Decryption,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_15849568,15849568,Items.15849568,Items.15849568,MP_LoadingScreen.DecryptionJamComs,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3088047775,3088047775,Items.3088047775,Items.3088047775,MP_LoadingScreen.DecryptionJamComs.Decryption,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1727461785,1727461785,Items.1727461785,Items.1727461785,MP_LoadingScreen.EarningNotoriety,survival_guide,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
